,business_id,date
474824,6Z89Ixagyc0mrVnyZHiIVw,2015-10-18 21:25:26
474825,6Z89Ixagyc0mrVnyZHiIVw,2015-10-25 15:32:45
474826,6Z89Ixagyc0mrVnyZHiIVw,2015-11-02 22:04:56
474827,6Z89Ixagyc0mrVnyZHiIVw,2015-11-07 21:57:59
474828,6Z89Ixagyc0mrVnyZHiIVw,2015-11-08 00:40:29
474829,6Z89Ixagyc0mrVnyZHiIVw,2015-11-08 00:46:07
474830,6Z89Ixagyc0mrVnyZHiIVw,2015-11-11 23:29:32
474831,6Z89Ixagyc0mrVnyZHiIVw,2015-11-13 13:06:57
474832,6Z89Ixagyc0mrVnyZHiIVw,2015-11-14 00:40:00
474833,6Z89Ixagyc0mrVnyZHiIVw,2015-11-14 00:53:08
474834,6Z89Ixagyc0mrVnyZHiIVw,2015-11-15 00:24:06
474835,6Z89Ixagyc0mrVnyZHiIVw,2015-11-15 00:24:33
474836,6Z89Ixagyc0mrVnyZHiIVw,2015-11-18 22:14:49
474837,6Z89Ixagyc0mrVnyZHiIVw,2015-11-20 00:52:54
474838,6Z89Ixagyc0mrVnyZHiIVw,2015-11-22 21:27:48
474839,6Z89Ixagyc0mrVnyZHiIVw,2015-11-24 23:32:02
474840,6Z89Ixagyc0mrVnyZHiIVw,2015-12-05 01:09:27
474841,6Z89Ixagyc0mrVnyZHiIVw,2015-12-05 22:46:15
474842,6Z89Ixagyc0mrVnyZHiIVw,2015-12-06 03:32:33
474843,6Z89Ixagyc0mrVnyZHiIVw,2015-12-06 23:13:23
474844,6Z89Ixagyc0mrVnyZHiIVw,2015-12-23 23:13:56
474845,6Z89Ixagyc0mrVnyZHiIVw,2015-12-27 23:15:23
474846,6Z89Ixagyc0mrVnyZHiIVw,2015-12-30 22:35:13
474847,6Z89Ixagyc0mrVnyZHiIVw,2016-01-07 23:49:56
474848,6Z89Ixagyc0mrVnyZHiIVw,2016-01-09 23:13:20
474849,6Z89Ixagyc0mrVnyZHiIVw,2016-01-11 01:01:25
474850,6Z89Ixagyc0mrVnyZHiIVw,2016-01-13 22:53:13
474851,6Z89Ixagyc0mrVnyZHiIVw,2016-01-16 01:36:39
474852,6Z89Ixagyc0mrVnyZHiIVw,2016-01-16 01:46:34
474853,6Z89Ixagyc0mrVnyZHiIVw,2016-01-23 00:25:12
474854,6Z89Ixagyc0mrVnyZHiIVw,2016-01-24 00:58:16
474855,6Z89Ixagyc0mrVnyZHiIVw,2016-01-29 00:45:11
474856,6Z89Ixagyc0mrVnyZHiIVw,2016-01-29 01:04:51
474857,6Z89Ixagyc0mrVnyZHiIVw,2016-01-31 00:15:04
474858,6Z89Ixagyc0mrVnyZHiIVw,2016-02-06 00:58:34
474859,6Z89Ixagyc0mrVnyZHiIVw,2016-02-06 01:06:58
474860,6Z89Ixagyc0mrVnyZHiIVw,2016-02-13 23:28:18
474861,6Z89Ixagyc0mrVnyZHiIVw,2016-02-14 22:35:06
474862,6Z89Ixagyc0mrVnyZHiIVw,2016-02-16 11:13:24
474863,6Z89Ixagyc0mrVnyZHiIVw,2016-02-16 19:30:06
474864,6Z89Ixagyc0mrVnyZHiIVw,2016-02-20 00:44:54
474865,6Z89Ixagyc0mrVnyZHiIVw,2016-02-20 02:15:42
474866,6Z89Ixagyc0mrVnyZHiIVw,2016-02-25 00:50:03
474867,6Z89Ixagyc0mrVnyZHiIVw,2016-03-01 00:44:31
474868,6Z89Ixagyc0mrVnyZHiIVw,2016-03-11 22:20:25
474869,6Z89Ixagyc0mrVnyZHiIVw,2016-03-11 23:06:31
474870,6Z89Ixagyc0mrVnyZHiIVw,2016-03-12 20:20:48
474871,6Z89Ixagyc0mrVnyZHiIVw,2016-03-13 20:53:35
474872,6Z89Ixagyc0mrVnyZHiIVw,2016-03-18 00:10:37
474873,6Z89Ixagyc0mrVnyZHiIVw,2016-03-18 21:51:47
474874,6Z89Ixagyc0mrVnyZHiIVw,2016-03-19 00:23:29
474875,6Z89Ixagyc0mrVnyZHiIVw,2016-03-19 00:56:54
474876,6Z89Ixagyc0mrVnyZHiIVw,2016-03-20 23:59:50
474877,6Z89Ixagyc0mrVnyZHiIVw,2016-03-21 00:01:58
474878,6Z89Ixagyc0mrVnyZHiIVw,2016-03-22 00:30:15
474879,6Z89Ixagyc0mrVnyZHiIVw,2016-03-25 23:26:13
474880,6Z89Ixagyc0mrVnyZHiIVw,2016-03-27 20:17:20
474881,6Z89Ixagyc0mrVnyZHiIVw,2016-04-03 19:13:16
474882,6Z89Ixagyc0mrVnyZHiIVw,2016-04-05 23:01:40
474883,6Z89Ixagyc0mrVnyZHiIVw,2016-04-07 23:17:25
474884,6Z89Ixagyc0mrVnyZHiIVw,2016-04-11 22:38:29
474885,6Z89Ixagyc0mrVnyZHiIVw,2016-04-13 20:55:50
474886,6Z89Ixagyc0mrVnyZHiIVw,2016-04-16 23:01:22
474887,6Z89Ixagyc0mrVnyZHiIVw,2016-04-16 23:43:15
474888,6Z89Ixagyc0mrVnyZHiIVw,2016-04-16 23:45:37
474889,6Z89Ixagyc0mrVnyZHiIVw,2016-04-17 01:01:35
474890,6Z89Ixagyc0mrVnyZHiIVw,2016-04-17 01:02:08
474891,6Z89Ixagyc0mrVnyZHiIVw,2016-04-19 19:10:20
474892,6Z89Ixagyc0mrVnyZHiIVw,2016-04-21 23:50:46
474893,6Z89Ixagyc0mrVnyZHiIVw,2016-04-30 22:16:19
474894,6Z89Ixagyc0mrVnyZHiIVw,2016-05-02 21:38:15
474895,6Z89Ixagyc0mrVnyZHiIVw,2016-05-02 21:39:24
474896,6Z89Ixagyc0mrVnyZHiIVw,2016-05-05 22:57:03
474897,6Z89Ixagyc0mrVnyZHiIVw,2016-05-14 22:11:38
474898,6Z89Ixagyc0mrVnyZHiIVw,2016-05-21 00:19:07
474899,6Z89Ixagyc0mrVnyZHiIVw,2016-05-22 00:13:47
474900,6Z89Ixagyc0mrVnyZHiIVw,2016-05-26 21:13:40
474901,6Z89Ixagyc0mrVnyZHiIVw,2016-06-13 21:15:07
474902,6Z89Ixagyc0mrVnyZHiIVw,2016-06-17 01:07:04
474903,6Z89Ixagyc0mrVnyZHiIVw,2016-06-30 23:46:35
474904,6Z89Ixagyc0mrVnyZHiIVw,2016-06-30 23:47:08
474905,6Z89Ixagyc0mrVnyZHiIVw,2016-07-01 22:58:03
474906,6Z89Ixagyc0mrVnyZHiIVw,2016-07-03 02:09:13
474907,6Z89Ixagyc0mrVnyZHiIVw,2016-07-07 21:42:58
474908,6Z89Ixagyc0mrVnyZHiIVw,2016-07-19 21:06:17
474909,6Z89Ixagyc0mrVnyZHiIVw,2016-07-30 02:02:13
474910,6Z89Ixagyc0mrVnyZHiIVw,2016-08-12 14:27:12
474911,6Z89Ixagyc0mrVnyZHiIVw,2016-08-18 21:42:03
474912,6Z89Ixagyc0mrVnyZHiIVw,2016-08-18 23:36:26
474913,6Z89Ixagyc0mrVnyZHiIVw,2016-08-21 15:32:23
474914,6Z89Ixagyc0mrVnyZHiIVw,2016-08-28 22:56:45
474915,6Z89Ixagyc0mrVnyZHiIVw,2016-08-31 23:25:41
474916,6Z89Ixagyc0mrVnyZHiIVw,2016-09-02 23:29:31
474917,6Z89Ixagyc0mrVnyZHiIVw,2016-09-16 23:10:39
474918,6Z89Ixagyc0mrVnyZHiIVw,2016-09-20 20:57:46
474919,6Z89Ixagyc0mrVnyZHiIVw,2016-09-23 23:39:30
474920,6Z89Ixagyc0mrVnyZHiIVw,2016-09-27 22:19:57
474921,6Z89Ixagyc0mrVnyZHiIVw,2016-09-27 22:20:54
474922,6Z89Ixagyc0mrVnyZHiIVw,2016-10-02 17:07:38
474923,6Z89Ixagyc0mrVnyZHiIVw,2016-10-09 00:01:45
474924,6Z89Ixagyc0mrVnyZHiIVw,2016-10-17 23:12:13
474925,6Z89Ixagyc0mrVnyZHiIVw,2016-10-17 23:42:08
474926,6Z89Ixagyc0mrVnyZHiIVw,2016-10-28 21:22:51
474927,6Z89Ixagyc0mrVnyZHiIVw,2016-10-28 21:23:50
474928,6Z89Ixagyc0mrVnyZHiIVw,2016-11-16 22:35:06
474929,6Z89Ixagyc0mrVnyZHiIVw,2016-11-16 22:53:23
474930,6Z89Ixagyc0mrVnyZHiIVw,2016-11-17 12:55:52
474931,6Z89Ixagyc0mrVnyZHiIVw,2016-11-18 23:17:15
474932,6Z89Ixagyc0mrVnyZHiIVw,2016-11-23 01:00:13
474933,6Z89Ixagyc0mrVnyZHiIVw,2016-11-24 00:34:43
474934,6Z89Ixagyc0mrVnyZHiIVw,2016-11-26 02:09:22
474935,6Z89Ixagyc0mrVnyZHiIVw,2016-11-27 23:40:47
474936,6Z89Ixagyc0mrVnyZHiIVw,2016-11-28 23:18:04
474937,6Z89Ixagyc0mrVnyZHiIVw,2016-12-01 23:27:49
474938,6Z89Ixagyc0mrVnyZHiIVw,2016-12-02 22:54:28
474939,6Z89Ixagyc0mrVnyZHiIVw,2016-12-02 23:05:57
474940,6Z89Ixagyc0mrVnyZHiIVw,2016-12-05 23:42:06
474941,6Z89Ixagyc0mrVnyZHiIVw,2016-12-10 19:16:02
474942,6Z89Ixagyc0mrVnyZHiIVw,2016-12-29 23:43:05
474943,6Z89Ixagyc0mrVnyZHiIVw,2016-12-29 23:43:42
474944,6Z89Ixagyc0mrVnyZHiIVw,2017-01-09 21:35:57
474945,6Z89Ixagyc0mrVnyZHiIVw,2017-01-09 21:36:57
474946,6Z89Ixagyc0mrVnyZHiIVw,2017-01-15 00:42:25
474947,6Z89Ixagyc0mrVnyZHiIVw,2017-01-16 21:42:30
474948,6Z89Ixagyc0mrVnyZHiIVw,2017-01-16 22:22:19
474949,6Z89Ixagyc0mrVnyZHiIVw,2017-02-02 00:11:42
474950,6Z89Ixagyc0mrVnyZHiIVw,2017-02-02 00:36:54
474951,6Z89Ixagyc0mrVnyZHiIVw,2017-02-02 01:47:53
474952,6Z89Ixagyc0mrVnyZHiIVw,2017-02-15 03:05:00
474953,6Z89Ixagyc0mrVnyZHiIVw,2017-02-20 22:56:16
474954,6Z89Ixagyc0mrVnyZHiIVw,2017-02-25 00:54:38
474955,6Z89Ixagyc0mrVnyZHiIVw,2017-02-25 02:21:29
474956,6Z89Ixagyc0mrVnyZHiIVw,2017-02-26 18:15:36
474957,6Z89Ixagyc0mrVnyZHiIVw,2017-03-01 22:18:06
474958,6Z89Ixagyc0mrVnyZHiIVw,2017-03-05 18:45:55
474959,6Z89Ixagyc0mrVnyZHiIVw,2017-03-12 18:59:07
474960,6Z89Ixagyc0mrVnyZHiIVw,2017-03-14 21:20:53
474961,6Z89Ixagyc0mrVnyZHiIVw,2017-03-18 01:32:26
474962,6Z89Ixagyc0mrVnyZHiIVw,2017-03-19 14:46:14
474963,6Z89Ixagyc0mrVnyZHiIVw,2017-03-24 23:49:39
474964,6Z89Ixagyc0mrVnyZHiIVw,2017-03-29 23:32:26
474965,6Z89Ixagyc0mrVnyZHiIVw,2017-04-08 17:31:31
474966,6Z89Ixagyc0mrVnyZHiIVw,2017-04-12 21:59:40
474967,6Z89Ixagyc0mrVnyZHiIVw,2017-04-12 22:05:51
474968,6Z89Ixagyc0mrVnyZHiIVw,2017-04-14 21:59:05
474969,6Z89Ixagyc0mrVnyZHiIVw,2017-04-14 21:59:20
474970,6Z89Ixagyc0mrVnyZHiIVw,2017-04-16 17:52:34
474971,6Z89Ixagyc0mrVnyZHiIVw,2017-04-21 22:17:59
474972,6Z89Ixagyc0mrVnyZHiIVw,2017-04-22 22:09:22
474973,6Z89Ixagyc0mrVnyZHiIVw,2017-04-28 20:36:31
474974,6Z89Ixagyc0mrVnyZHiIVw,2017-04-28 22:18:31
474975,6Z89Ixagyc0mrVnyZHiIVw,2017-05-03 00:04:48
474976,6Z89Ixagyc0mrVnyZHiIVw,2017-05-03 00:32:40
474977,6Z89Ixagyc0mrVnyZHiIVw,2017-05-03 00:42:37
474978,6Z89Ixagyc0mrVnyZHiIVw,2017-05-07 17:27:06
474979,6Z89Ixagyc0mrVnyZHiIVw,2017-05-18 21:32:32
474980,6Z89Ixagyc0mrVnyZHiIVw,2017-05-18 22:02:31
474981,6Z89Ixagyc0mrVnyZHiIVw,2017-06-02 21:32:03
474982,6Z89Ixagyc0mrVnyZHiIVw,2017-06-02 22:05:50
474983,6Z89Ixagyc0mrVnyZHiIVw,2017-06-03 19:24:17
474984,6Z89Ixagyc0mrVnyZHiIVw,2017-06-03 19:44:42
474985,6Z89Ixagyc0mrVnyZHiIVw,2017-06-10 00:27:43
474986,6Z89Ixagyc0mrVnyZHiIVw,2017-06-10 20:36:58
474987,6Z89Ixagyc0mrVnyZHiIVw,2017-06-11 17:28:14
474988,6Z89Ixagyc0mrVnyZHiIVw,2017-06-16 23:00:50
474989,6Z89Ixagyc0mrVnyZHiIVw,2017-06-30 20:59:22
474990,6Z89Ixagyc0mrVnyZHiIVw,2017-08-04 22:16:41
474991,6Z89Ixagyc0mrVnyZHiIVw,2017-08-13 21:28:54
474992,6Z89Ixagyc0mrVnyZHiIVw,2017-08-16 23:45:29
474993,6Z89Ixagyc0mrVnyZHiIVw,2017-08-31 22:36:53
474994,6Z89Ixagyc0mrVnyZHiIVw,2017-08-31 22:38:56
474995,6Z89Ixagyc0mrVnyZHiIVw,2017-08-31 22:42:05
474996,6Z89Ixagyc0mrVnyZHiIVw,2017-09-08 22:30:02
474997,6Z89Ixagyc0mrVnyZHiIVw,2017-09-17 21:00:10
474998,6Z89Ixagyc0mrVnyZHiIVw,2017-09-24 17:42:11
474999,6Z89Ixagyc0mrVnyZHiIVw,2017-10-03 21:57:26
475000,6Z89Ixagyc0mrVnyZHiIVw,2017-10-03 21:57:51
475001,6Z89Ixagyc0mrVnyZHiIVw,2017-10-10 21:57:43
475002,6Z89Ixagyc0mrVnyZHiIVw,2017-10-19 21:39:58
475003,6Z89Ixagyc0mrVnyZHiIVw,2017-10-22 15:06:29
475004,6Z89Ixagyc0mrVnyZHiIVw,2017-10-30 22:49:13
475005,6Z89Ixagyc0mrVnyZHiIVw,2017-11-03 22:48:47
475006,6Z89Ixagyc0mrVnyZHiIVw,2017-11-07 22:30:02
475007,6Z89Ixagyc0mrVnyZHiIVw,2017-11-07 22:30:08
475008,6Z89Ixagyc0mrVnyZHiIVw,2017-11-10 23:07:07
475009,6Z89Ixagyc0mrVnyZHiIVw,2017-11-10 23:08:10
475010,6Z89Ixagyc0mrVnyZHiIVw,2017-11-19 22:31:42
475011,6Z89Ixagyc0mrVnyZHiIVw,2017-11-19 22:34:35
475012,6Z89Ixagyc0mrVnyZHiIVw,2017-12-05 22:55:00
475013,6Z89Ixagyc0mrVnyZHiIVw,2017-12-12 22:52:51
475014,6Z89Ixagyc0mrVnyZHiIVw,2017-12-13 00:33:12
475015,6Z89Ixagyc0mrVnyZHiIVw,2017-12-16 19:50:22
475016,6Z89Ixagyc0mrVnyZHiIVw,2017-12-16 20:19:09
475017,6Z89Ixagyc0mrVnyZHiIVw,2017-12-21 00:12:26
475018,6Z89Ixagyc0mrVnyZHiIVw,2017-12-26 23:26:50
475019,6Z89Ixagyc0mrVnyZHiIVw,2017-12-31 17:59:53
475020,6Z89Ixagyc0mrVnyZHiIVw,2018-01-02 00:56:05
475021,6Z89Ixagyc0mrVnyZHiIVw,2018-01-02 01:02:10
475022,6Z89Ixagyc0mrVnyZHiIVw,2018-01-05 23:58:28
475023,6Z89Ixagyc0mrVnyZHiIVw,2018-01-07 00:58:55
475024,6Z89Ixagyc0mrVnyZHiIVw,2018-01-07 19:39:01
475025,6Z89Ixagyc0mrVnyZHiIVw,2018-01-07 23:17:20
475026,6Z89Ixagyc0mrVnyZHiIVw,2018-01-13 01:37:57
475027,6Z89Ixagyc0mrVnyZHiIVw,2018-01-24 00:57:36
475028,6Z89Ixagyc0mrVnyZHiIVw,2018-01-24 01:18:57
475029,6Z89Ixagyc0mrVnyZHiIVw,2018-02-01 23:32:44
475030,6Z89Ixagyc0mrVnyZHiIVw,2018-02-04 01:26:43
475031,6Z89Ixagyc0mrVnyZHiIVw,2018-02-04 17:53:17
475032,6Z89Ixagyc0mrVnyZHiIVw,2018-02-04 18:14:12
475033,6Z89Ixagyc0mrVnyZHiIVw,2018-02-17 00:26:39
475034,6Z89Ixagyc0mrVnyZHiIVw,2018-02-17 23:41:06
475035,6Z89Ixagyc0mrVnyZHiIVw,2018-02-19 23:12:39
475036,6Z89Ixagyc0mrVnyZHiIVw,2018-02-24 22:41:35
475037,6Z89Ixagyc0mrVnyZHiIVw,2018-02-25 01:15:07
475038,6Z89Ixagyc0mrVnyZHiIVw,2018-02-27 20:02:31
475039,6Z89Ixagyc0mrVnyZHiIVw,2018-03-10 23:20:04
475040,6Z89Ixagyc0mrVnyZHiIVw,2018-03-14 21:39:25
475041,6Z89Ixagyc0mrVnyZHiIVw,2018-03-19 21:27:48
475042,6Z89Ixagyc0mrVnyZHiIVw,2018-03-31 18:02:27
475043,6Z89Ixagyc0mrVnyZHiIVw,2018-04-01 16:50:12
475044,6Z89Ixagyc0mrVnyZHiIVw,2018-04-01 16:50:23
475045,6Z89Ixagyc0mrVnyZHiIVw,2018-04-01 16:50:24
475046,6Z89Ixagyc0mrVnyZHiIVw,2018-04-06 23:45:26
475047,6Z89Ixagyc0mrVnyZHiIVw,2018-04-17 23:15:37
475048,6Z89Ixagyc0mrVnyZHiIVw,2018-04-22 00:44:14
475049,6Z89Ixagyc0mrVnyZHiIVw,2018-04-28 00:18:21
475050,6Z89Ixagyc0mrVnyZHiIVw,2018-04-30 21:52:53
475051,6Z89Ixagyc0mrVnyZHiIVw,2018-05-02 00:34:22
475052,6Z89Ixagyc0mrVnyZHiIVw,2018-05-02 01:07:13
475053,6Z89Ixagyc0mrVnyZHiIVw,2018-05-04 22:09:59
475054,6Z89Ixagyc0mrVnyZHiIVw,2018-05-05 22:15:50
475055,6Z89Ixagyc0mrVnyZHiIVw,2018-05-19 01:18:28
475056,6Z89Ixagyc0mrVnyZHiIVw,2018-06-01 01:30:15
475057,6Z89Ixagyc0mrVnyZHiIVw,2018-06-04 22:55:01
475058,6Z89Ixagyc0mrVnyZHiIVw,2018-06-16 23:54:59
475059,6Z89Ixagyc0mrVnyZHiIVw,2018-06-16 23:57:05
475060,6Z89Ixagyc0mrVnyZHiIVw,2018-06-17 17:43:11
475061,6Z89Ixagyc0mrVnyZHiIVw,2018-06-20 21:13:18
475062,6Z89Ixagyc0mrVnyZHiIVw,2018-06-24 17:30:37
475063,6Z89Ixagyc0mrVnyZHiIVw,2018-06-24 17:30:47
475064,6Z89Ixagyc0mrVnyZHiIVw,2018-07-04 23:23:01
475065,6Z89Ixagyc0mrVnyZHiIVw,2018-07-06 22:22:19
475066,6Z89Ixagyc0mrVnyZHiIVw,2018-07-06 22:23:57
475067,6Z89Ixagyc0mrVnyZHiIVw,2018-07-28 14:48:45
475068,6Z89Ixagyc0mrVnyZHiIVw,2018-07-28 18:32:34
475069,6Z89Ixagyc0mrVnyZHiIVw,2018-08-04 22:46:48
475070,6Z89Ixagyc0mrVnyZHiIVw,2018-08-04 23:10:44
475071,6Z89Ixagyc0mrVnyZHiIVw,2018-08-05 01:22:53
475072,6Z89Ixagyc0mrVnyZHiIVw,2018-08-10 22:37:36
475073,6Z89Ixagyc0mrVnyZHiIVw,2018-08-12 17:10:44
475074,6Z89Ixagyc0mrVnyZHiIVw,2018-09-16 19:02:11
475075,6Z89Ixagyc0mrVnyZHiIVw,2018-09-19 22:15:43
475076,6Z89Ixagyc0mrVnyZHiIVw,2018-10-04 22:54:06
475077,6Z89Ixagyc0mrVnyZHiIVw,2018-10-07 15:48:07
475078,6Z89Ixagyc0mrVnyZHiIVw,2018-10-08 22:31:12
475079,6Z89Ixagyc0mrVnyZHiIVw,2018-10-08 23:51:15
475080,6Z89Ixagyc0mrVnyZHiIVw,2018-10-15 23:04:24
475081,6Z89Ixagyc0mrVnyZHiIVw,2018-10-27 23:32:42
475082,6Z89Ixagyc0mrVnyZHiIVw,2018-10-27 23:49:15
475083,6Z89Ixagyc0mrVnyZHiIVw,2018-11-03 21:42:07
475084,6Z89Ixagyc0mrVnyZHiIVw,2018-11-04 17:24:28
475085,6Z89Ixagyc0mrVnyZHiIVw,2018-12-17 23:34:02
475086,6Z89Ixagyc0mrVnyZHiIVw,2018-12-28 22:41:13
475087,6Z89Ixagyc0mrVnyZHiIVw,2019-01-01 02:47:07
475088,6Z89Ixagyc0mrVnyZHiIVw,2019-01-01 02:47:58
475089,6Z89Ixagyc0mrVnyZHiIVw,2019-01-21 23:40:47
475090,6Z89Ixagyc0mrVnyZHiIVw,2019-01-28 22:28:52
475091,6Z89Ixagyc0mrVnyZHiIVw,2019-02-17 00:47:43
475092,6Z89Ixagyc0mrVnyZHiIVw,2019-02-25 00:09:55
475093,6Z89Ixagyc0mrVnyZHiIVw,2019-02-25 00:11:49
475094,6Z89Ixagyc0mrVnyZHiIVw,2019-02-28 21:56:07
475095,6Z89Ixagyc0mrVnyZHiIVw,2019-03-04 23:16:14
475096,6Z89Ixagyc0mrVnyZHiIVw,2019-03-21 22:13:38
475097,6Z89Ixagyc0mrVnyZHiIVw,2019-03-29 22:42:46
475098,6Z89Ixagyc0mrVnyZHiIVw,2019-04-01 21:01:40
475099,6Z89Ixagyc0mrVnyZHiIVw,2019-04-07 16:44:19
475100,6Z89Ixagyc0mrVnyZHiIVw,2019-04-11 22:53:29
475101,6Z89Ixagyc0mrVnyZHiIVw,2019-04-22 22:20:08
475102,6Z89Ixagyc0mrVnyZHiIVw,2019-04-24 23:11:58
475103,6Z89Ixagyc0mrVnyZHiIVw,2019-06-02 20:19:46
475104,6Z89Ixagyc0mrVnyZHiIVw,2019-06-03 21:54:54
475105,6Z89Ixagyc0mrVnyZHiIVw,2019-06-08 21:25:57
475106,6Z89Ixagyc0mrVnyZHiIVw,2019-06-09 22:02:41
475107,6Z89Ixagyc0mrVnyZHiIVw,2019-06-11 00:06:01
475108,6Z89Ixagyc0mrVnyZHiIVw,2019-06-11 00:08:02
475109,6Z89Ixagyc0mrVnyZHiIVw,2019-06-24 03:59:02
475110,6Z89Ixagyc0mrVnyZHiIVw,2019-07-06 17:04:56
475111,6Z89Ixagyc0mrVnyZHiIVw,2019-07-14 16:30:08
475112,6Z89Ixagyc0mrVnyZHiIVw,2019-07-18 21:41:16
475113,6Z89Ixagyc0mrVnyZHiIVw,2019-08-12 22:25:01
475114,6Z89Ixagyc0mrVnyZHiIVw,2019-08-25 23:59:41
475115,6Z89Ixagyc0mrVnyZHiIVw,2019-09-01 21:29:37
475116,6Z89Ixagyc0mrVnyZHiIVw,2019-09-13 23:33:15
475117,6Z89Ixagyc0mrVnyZHiIVw,2019-09-13 23:42:00
475118,6Z89Ixagyc0mrVnyZHiIVw,2019-09-28 22:48:05
475119,6Z89Ixagyc0mrVnyZHiIVw,2019-09-29 22:11:40
475120,6Z89Ixagyc0mrVnyZHiIVw,2019-10-05 23:49:50
475121,6Z89Ixagyc0mrVnyZHiIVw,2019-10-05 23:52:52
475122,6Z89Ixagyc0mrVnyZHiIVw,2019-10-17 22:33:52
475123,6Z89Ixagyc0mrVnyZHiIVw,2019-10-28 22:44:32
475124,6Z89Ixagyc0mrVnyZHiIVw,2019-11-27 00:21:38
475125,6Z89Ixagyc0mrVnyZHiIVw,2019-12-04 23:48:25
475126,6Z89Ixagyc0mrVnyZHiIVw,2019-12-13 00:15:54
475127,6Z89Ixagyc0mrVnyZHiIVw,2019-12-22 00:03:39
475128,6Z89Ixagyc0mrVnyZHiIVw,2020-01-12 22:01:17
475129,6Z89Ixagyc0mrVnyZHiIVw,2020-01-16 23:40:30
475130,6Z89Ixagyc0mrVnyZHiIVw,2020-01-20 01:18:41
475131,6Z89Ixagyc0mrVnyZHiIVw,2020-02-09 18:31:30
475132,6Z89Ixagyc0mrVnyZHiIVw,2020-02-10 23:26:43
475133,6Z89Ixagyc0mrVnyZHiIVw,2020-02-14 22:49:08
475134,6Z89Ixagyc0mrVnyZHiIVw,2020-02-18 01:20:51
475135,6Z89Ixagyc0mrVnyZHiIVw,2020-02-23 16:10:41
475136,6Z89Ixagyc0mrVnyZHiIVw,2020-05-18 22:09:23
475137,6Z89Ixagyc0mrVnyZHiIVw,2020-05-18 22:10:08
475138,6Z89Ixagyc0mrVnyZHiIVw,2020-05-30 17:25:45
475139,6Z89Ixagyc0mrVnyZHiIVw,2020-06-06 22:00:53
475140,6Z89Ixagyc0mrVnyZHiIVw,2020-06-06 22:01:02
475141,6Z89Ixagyc0mrVnyZHiIVw,2020-07-16 22:47:47
475142,6Z89Ixagyc0mrVnyZHiIVw,2020-09-25 22:19:10
475143,6Z89Ixagyc0mrVnyZHiIVw,2020-10-11 23:52:32
475144,6Z89Ixagyc0mrVnyZHiIVw,2020-10-30 22:47:07
475145,6Z89Ixagyc0mrVnyZHiIVw,2020-11-06 01:32:43
475146,6Z89Ixagyc0mrVnyZHiIVw,2020-11-14 01:29:21
475147,6Z89Ixagyc0mrVnyZHiIVw,2020-12-03 23:50:30
475148,6Z89Ixagyc0mrVnyZHiIVw,2020-12-05 22:58:59
475149,6Z89Ixagyc0mrVnyZHiIVw,2021-01-17 22:19:02
475150,6Z89Ixagyc0mrVnyZHiIVw,2021-01-27 23:27:17
475151,6Z89Ixagyc0mrVnyZHiIVw,2021-01-31 01:51:27
475152,6Z89Ixagyc0mrVnyZHiIVw,2021-03-08 04:38:24
475153,6Z89Ixagyc0mrVnyZHiIVw,2021-03-27 17:36:43
475154,6Z89Ixagyc0mrVnyZHiIVw,2021-04-02 21:14:33
475155,6Z89Ixagyc0mrVnyZHiIVw,2021-04-17 23:57:22
475156,6Z89Ixagyc0mrVnyZHiIVw,2021-05-05 23:33:41
475157,6Z89Ixagyc0mrVnyZHiIVw,2021-05-08 23:14:36
475158,6Z89Ixagyc0mrVnyZHiIVw,2021-05-09 17:05:06
475159,6Z89Ixagyc0mrVnyZHiIVw,2021-05-09 20:22:37
475160,6Z89Ixagyc0mrVnyZHiIVw,2021-06-03 16:35:17
475161,6Z89Ixagyc0mrVnyZHiIVw,2021-07-06 00:19:44
475162,6Z89Ixagyc0mrVnyZHiIVw,2021-07-09 23:28:25
475163,6Z89Ixagyc0mrVnyZHiIVw,2021-07-10 23:44:35
475164,6Z89Ixagyc0mrVnyZHiIVw,2021-07-26 21:22:36
475165,6Z89Ixagyc0mrVnyZHiIVw,2021-08-14 17:52:38
475166,6Z89Ixagyc0mrVnyZHiIVw,2021-10-15 23:16:12
475167,6Z89Ixagyc0mrVnyZHiIVw,2021-10-22 00:48:50
475168,6Z89Ixagyc0mrVnyZHiIVw,2021-10-22 19:12:49
475169,6Z89Ixagyc0mrVnyZHiIVw,2021-10-25 23:41:22
475170,6Z89Ixagyc0mrVnyZHiIVw,2021-10-29 22:09:31
475171,6Z89Ixagyc0mrVnyZHiIVw,2021-11-14 22:54:50
475172,6Z89Ixagyc0mrVnyZHiIVw,2021-11-25 01:11:22
475173,6Z89Ixagyc0mrVnyZHiIVw,2021-11-26 00:07:26
475174,6Z89Ixagyc0mrVnyZHiIVw,2021-12-18 14:00:28
475175,6Z89Ixagyc0mrVnyZHiIVw,2021-12-19 00:04:05
475176,6Z89Ixagyc0mrVnyZHiIVw,2021-12-24 23:56:17
475177,6Z89Ixagyc0mrVnyZHiIVw,2021-12-28 00:24:54
475178,6Z89Ixagyc0mrVnyZHiIVw,2021-12-30 00:45:24
475179,6Z89Ixagyc0mrVnyZHiIVw,2022-01-09 17:30:41
477933,6bpM6wCmdp6qZGTQbiR3-A,2010-02-16 23:51:25
477934,6bpM6wCmdp6qZGTQbiR3-A,2010-06-07 02:00:14
